text,label
Please Dada saya sakit please,1
Please Dada saya sakit as soon as possible,1
Please Saya tidak sihat,1
Please Saya tidak sihat right now,1
Please Saya tidak sihat immediately,1
Please Saya tidak sihat please,1
Please Saya tidak sihat as soon as possible,1
Please 救命,1
Please 救命 right now,1
Please 救命 immediately,1
Please 救命 please,1
Please 救命 as soon as possible,1
Please 帮帮我,1
Please 帮帮我 right now,1
Please 帮帮我 immediately,1
Please 帮帮我 please,1
Please 帮帮我 as soon as possible,1
Please 紧急情况,1
Please 紧急情况 right now,1
Please 紧急情况 immediately,1
Please 紧急情况 please,1
Please 紧急情况 as soon as possible,1
Please 叫救护车,1
Please 叫救护车 right now,1
Please 叫救护车 immediately,1
Please 叫救护车 please,1
Please 叫救护车 as soon as possible,1
Please 我跌倒了,1
Please 我跌倒了 right now,1
Please 我跌倒了 immediately,1
Please 我跌倒了 please,1
Please 我跌倒了 as soon as possible,1
Please 我受伤了,1
Please 我受伤了 right now,1
Please 我受伤了 immediately,1
Please 我受伤了 please,1
Please 我受伤了 as soon as possible,1
Please 我不能动,1
Please 我不能动 right now,1
Please 我不能动 immediately,1
Please 我不能动 please,1
Please 我不能动 as soon as possible,1
Please 我不能走路,1
Please 我不能走路 right now,1
Please 我不能走路 immediately,1
Please 我不能走路 please,1
Please 我不能走路 as soon as possible,1
Please 我不能站起来,1
Please 我不能站起来 right now,1
Please 我不能站起来 immediately,1
Please 我不能站起来 please,1
Please 我不能站起来 as soon as possible,1
Please 我很痛,1
Please 我很痛 right now,1
Please 我很痛 immediately,1
Please 我很痛 please,1
Please 我很痛 as soon as possible,1
Please 我的腿很痛,1
Please 我的腿很痛 right now,1
Please 我的腿很痛 immediately,1
Please 我的腿很痛 please,1
Please 我的腿很痛 as soon as possible,1
Please 我的头很痛,1
Please 我的头很痛 right now,1
Please 我的头很痛 immediately,1
Please 我的头很痛 please,1
Please 我的头很痛 as soon as possible,1
Please 我头晕,1
Please 我头晕 right now,1
Please 我头晕 immediately,1
Please 我头晕 please,1
Please 我头晕 as soon as possible,1
Please 我很虚弱,1
Please 我很虚弱 right now,1
Please 我很虚弱 immediately,1
Please 我很虚弱 please,1
Please 我很虚弱 as soon as possible,1
Please 我快晕倒了,1
Please 我快晕倒了 right now,1
Please 我快晕倒了 immediately,1
Please 我快晕倒了 please,1
Please 我快晕倒了 as soon as possible,1
Please 我无法呼吸,1
Please 我无法呼吸 right now,1
Please 我无法呼吸 immediately,1
Please 我无法呼吸 please,1
Please 我无法呼吸 as soon as possible,1
Please 我流血了,1
Please 我流血了 right now,1
Please 我流血了 immediately,1
Please 我流血了 please,1
Please 我流血了 as soon as possible,1
Please 我需要紧急帮助,1
Please 我需要紧急帮助 right now,1
Please 我需要紧急帮助 immediately,1
Please 我需要紧急帮助 please,1
Please 我需要紧急帮助 as soon as possible,1
Please 请帮助我,1
Please 请帮助我 right now,1
Please 请帮助我 immediately,1
Please 请帮助我 please,1
Please 请帮助我 as soon as possible,1
Please 我觉得我要死了,1
Please 我觉得我要死了 right now,1
Please 我觉得我要死了 immediately,1
Please 我觉得我要死了 please,1
Please 我觉得我要死了 as soon as possible,1
Please 我的胸口很痛,1
Please 我的胸口很痛 right now,1
Please 我的胸口很痛 immediately,1
Please 我的胸口很痛 please,1
Please 我的胸口很痛 as soon as possible,1
Please 我失去意识了,1
Please 我失去意识了 right now,1
Please 我失去意识了 immediately,1
Please 我失去意识了 please,1
Please 我失去意识了 as soon as possible,1
Please 我感觉很糟糕,1
Please 我感觉很糟糕 right now,1
Please 我感觉很糟糕 immediately,1
Please 我感觉很糟糕 please,1
Please 我感觉很糟糕 as soon as possible,1
Urgently Help me,1
Urgently Help me right now,1
Urgently Help me immediately,1
Urgently Help me please,1
Urgently Help me as soon as possible,1
Urgently I need help,1
Urgently I need help right now,1
Urgently I need help immediately,1
Urgently I need help please,1
Urgently I need help as soon as possible,1
Urgently Emergency,1
Urgently Emergency right now,1
Urgently Emergency immediately,1
Urgently Emergency please,1
Urgently Emergency as soon as possible,1
Urgently Call ambulance,1
Urgently Call ambulance right now,1
Urgently Call ambulance immediately,1
Urgently Call ambulance please,1
Urgently Call ambulance as soon as possible,1
Urgently Call for help,1
Urgently Call for help right now,1
Urgently Call for help immediately,1
Urgently Call for help please,1
Urgently Call for help as soon as possible,1
Urgently I fell down,1
Urgently I fell down right now,1
Urgently I fell down immediately,1
Urgently I fell down please,1
Urgently I fell down as soon as possible,1
Urgently I am injured,1
Urgently I am injured right now,1
Urgently I am injured immediately,1
Urgently I am injured please,1
Urgently I am injured as soon as possible,1
Urgently I cannot move,1
Urgently I cannot move right now,1
Urgently I cannot move immediately,1
Urgently I cannot move please,1
Urgently I cannot move as soon as possible,1
Urgently I can't walk,1
Urgently I can't walk right now,1
Urgently I can't walk immediately,1
Urgently I can't walk please,1
Urgently I can't walk as soon as possible,1
Urgently I can't stand,1
Urgently I can't stand right now,1
Urgently I can't stand immediately,1
Urgently I can't stand please,1
Urgently I can't stand as soon as possible,1
Urgently I am in pain,1
Urgently I am in pain right now,1
Urgently I am in pain immediately,1
Urgently I am in pain please,1
Urgently I am in pain as soon as possible,1
Urgently My leg hurts,1
Urgently My leg hurts right now,1
Urgently My leg hurts immediately,1
Urgently My leg hurts please,1
Urgently My leg hurts as soon as possible,1
Urgently My head hurts,1
Urgently My head hurts right now,1
Urgently My head hurts immediately,1
Urgently My head hurts please,1
Urgently My head hurts as soon as possible,1
Urgently I feel dizzy,1
Urgently I feel dizzy right now,1
Urgently I feel dizzy immediately,1
Urgently I feel dizzy please,1
Urgently I feel dizzy as soon as possible,1
Urgently I feel weak,1
Urgently I feel weak right now,1
Urgently I feel weak immediately,1
Urgently I feel weak please,1
Urgently I feel weak as soon as possible,1
Urgently I might faint,1
Urgently I might faint right now,1
Urgently I might faint immediately,1
Urgently I might faint please,1
Urgently I might faint as soon as possible,1
Urgently I cannot breathe,1
Urgently I cannot breathe right now,1
Urgently I cannot breathe immediately,1
Urgently I cannot breathe please,1
Urgently I cannot breathe as soon as possible,1
Urgently I can't breathe,1
Urgently I can't breathe right now,1
Urgently I can't breathe immediately,1
Urgently I can't breathe please,1
Urgently I can't breathe as soon as possible,1
Urgently I am bleeding,1
Urgently I am bleeding right now,1
Urgently I am bleeding immediately,1
Urgently I am bleeding please,1
Urgently I am bleeding as soon as possible,1
Urgently I need urgent help,1
Urgently I need urgent help right now,1
Urgently I need urgent help immediately,1
Urgently I need urgent help please,1
Urgently I need urgent help as soon as possible,1
Urgently I need immediate help,1
Urgently I need immediate help right now,1
Urgently I need immediate help immediately,1
Urgently I need immediate help please,1
Urgently I need immediate help as soon as possible,1
Urgently I hit my head,1
Urgently I hit my head right now,1
Urgently I hit my head immediately,1
Urgently I hit my head please,1
Urgently I hit my head as soon as possible,1
Urgently I think I am dying,1
Urgently I think I am dying right now,1
Urgently I think I am dying immediately,1
Urgently I think I am dying please,1
Urgently I think I am dying as soon as possible,1
Urgently I feel like I am dying,1
Urgently I feel like I am dying right now,1
Urgently I feel like I am dying immediately,1
Urgently I feel like I am dying please,1
Urgently I feel like I am dying as soon as possible,1
Urgently Please help me,1
Urgently Please help me right now,1
Urgently Please help me immediately,1
Urgently Please help me please,1
Urgently Please help me as soon as possible,1
Urgently Send help,1
Urgently Send help right now,1
Urgently Send help immediately,1
Urgently Send help please,1
Urgently Send help as soon as possible,1
Urgently Call somebody,1
Urgently Call somebody right now,1
Urgently Call somebody immediately,1
Urgently Call somebody please,1
Urgently Call somebody as soon as possible,1
Urgently I lost consciousness,1
Urgently I lost consciousness right now,1
Urgently I lost consciousness immediately,1
Urgently I lost consciousness please,1
Urgently I lost consciousness as soon as possible,1
Urgently I feel terrible,1
Urgently I feel terrible right now,1
Urgently I feel terrible immediately,1
Urgently I feel terrible please,1
Urgently I feel terrible as soon as possible,1
Urgently My chest hurts,1
Urgently My chest hurts right now,1
Urgently My chest hurts immediately,1
Urgently My chest hurts please,1
Urgently My chest hurts as soon as possible,1
Urgently Tolong saya,1
Urgently Tolong saya right now,1
Urgently Tolong saya immediately,1
Urgently Tolong saya please,1
Urgently Tolong saya as soon as possible,1
Urgently Saya perlukan bantuan,1
Urgently Saya perlukan bantuan right now,1
Urgently Saya perlukan bantuan immediately,1
Urgently Saya perlukan bantuan please,1
Urgently Saya perlukan bantuan as soon as possible,1
Urgently Kecemasan,1
Urgently Kecemasan right now,1
Urgently Kecemasan immediately,1
Urgently Kecemasan please,1
Urgently Kecemasan as soon as possible,1
Urgently Panggil ambulans,1
Urgently Panggil ambulans right now,1
Urgently Panggil ambulans immediately,1
Urgently Panggil ambulans please,1
Urgently Panggil ambulans as soon as possible,1
Urgently Saya jatuh,1
Urgently Saya jatuh right now,1
Urgently Saya jatuh immediately,1
Urgently Saya jatuh please,1
Urgently Saya jatuh as soon as possible,1
Urgently Saya cedera,1
Urgently Saya cedera right now,1
Urgently Saya cedera immediately,1
Urgently Saya cedera please,1
Urgently Saya cedera as soon as possible,1
Urgently Saya tidak boleh bergerak,1
Urgently Saya tidak boleh bergerak right now,1
Urgently Saya tidak boleh bergerak immediately,1
Urgently Saya tidak boleh bergerak please,1
Urgently Saya tidak boleh bergerak as soon as possible,1
Urgently Saya tidak boleh berjalan,1
Urgently Saya tidak boleh berjalan right now,1
Urgently Saya tidak boleh berjalan immediately,1
Urgently Saya tidak boleh berjalan please,1
Urgently Saya tidak boleh berjalan as soon as possible,1
Urgently Saya tidak boleh berdiri,1
Urgently Saya tidak boleh berdiri right now,1
Urgently Saya tidak boleh berdiri immediately,1
Urgently Saya tidak boleh berdiri please,1
Urgently Saya tidak boleh berdiri as soon as possible,1
Urgently Saya sakit,1
Urgently Saya sakit right now,1
Urgently Saya sakit immediately,1
Urgently Saya sakit please,1
Urgently Saya sakit as soon as possible,1
Urgently Kaki saya sakit,1
Urgently Kaki saya sakit right now,1
Urgently Kaki saya sakit immediately,1
Urgently Kaki saya sakit please,1
Urgently Kaki saya sakit as soon as possible,1
Urgently Kepala saya sakit,1
Urgently Kepala saya sakit right now,1
Urgently Kepala saya sakit immediately,1
Urgently Kepala saya sakit please,1
Urgently Kepala saya sakit as soon as possible,1
Urgently Saya pening,1
Urgently Saya pening right now,1
Urgently Saya pening immediately,1
Urgently Saya pening please,1
Urgently Saya pening as soon as possible,1
Urgently Saya rasa lemah,1
Urgently Saya rasa lemah right now,1
Urgently Saya rasa lemah immediately,1
Urgently Saya rasa lemah please,1
Urgently Saya rasa lemah as soon as possible,1
Urgently Saya mungkin pengsan,1
Urgently Saya mungkin pengsan right now,1
Urgently Saya mungkin pengsan immediately,1
Urgently Saya mungkin pengsan please,1
Urgently Saya mungkin pengsan as soon as possible,1
Urgently Saya tidak boleh bernafas,1
Urgently Saya tidak boleh bernafas right now,1
Urgently Saya tidak boleh bernafas immediately,1
Urgently Saya tidak boleh bernafas please,1
Urgently Saya tidak boleh bernafas as soon as possible,1
Urgently Saya berdarah,1
Urgently Saya berdarah right now,1
Urgently Saya berdarah immediately,1
Urgently Saya berdarah please,1
Urgently Saya berdarah as soon as possible,1
Urgently Saya perlukan bantuan segera,1
Urgently Saya perlukan bantuan segera right now,1
Urgently Saya perlukan bantuan segera immediately,1
Urgently Saya perlukan bantuan segera please,1
Urgently Saya perlukan bantuan segera as soon as possible,1
Urgently Tolong bantu saya,1
Urgently Tolong bantu saya right now,1
Urgently Tolong bantu saya immediately,1
Urgently Tolong bantu saya please,1
Urgently Tolong bantu saya as soon as possible,1
Urgently Saya rasa seperti mahu mati,1
Urgently Saya rasa seperti mahu mati right now,1
Urgently Saya rasa seperti mahu mati immediately,1
Urgently Saya rasa seperti mahu mati please,1
Urgently Saya rasa seperti mahu mati as soon as possible,1
Urgently Dada saya sakit,1
Urgently Dada saya sakit right now,1
Urgently Dada saya sakit immediately,1
Urgently Dada saya sakit please,1
Urgently Dada saya sakit as soon as possible,1
Urgently Saya tidak sihat,1
Urgently Saya tidak sihat right now,1
Urgently Saya tidak sihat immediately,1
Urgently Saya tidak sihat please,1
Urgently Saya tidak sihat as soon as possible,1
Urgently 救命,1
Urgently 救命 right now,1
Urgently 救命 immediately,1
Urgently 救命 please,1
Urgently 救命 as soon as possible,1
Urgently 帮帮我,1
Urgently 帮帮我 right now,1
Urgently 帮帮我 immediately,1
Urgently 帮帮我 please,1
Urgently 帮帮我 as soon as possible,1
Urgently 紧急情况,1
Urgently 紧急情况 right now,1
Urgently 紧急情况 immediately,1
Urgently 紧急情况 please,1
Urgently 紧急情况 as soon as possible,1
Urgently 叫救护车,1
Urgently 叫救护车 right now,1
Urgently 叫救护车 immediately,1
Urgently 叫救护车 please,1
Urgently 叫救护车 as soon as possible,1
Urgently 我跌倒了,1
Urgently 我跌倒了 right now,1
Urgently 我跌倒了 immediately,1
Urgently 我跌倒了 please,1
Urgently 我跌倒了 as soon as possible,1
Urgently 我受伤了,1
Urgently 我受伤了 right now,1
Urgently 我受伤了 immediately,1
Urgently 我受伤了 please,1
Urgently 我受伤了 as soon as possible,1
Urgently 我不能动,1
Urgently 我不能动 right now,1
Urgently 我不能动 immediately,1
Urgently 我不能动 please,1
Urgently 我不能动 as soon as possible,1
Urgently 我不能走路,1
Urgently 我不能走路 right now,1
Urgently 我不能走路 immediately,1
Urgently 我不能走路 please,1
Urgently 我不能走路 as soon as possible,1
Urgently 我不能站起来,1
Urgently 我不能站起来 right now,1
Urgently 我不能站起来 immediately,1
Urgently 我不能站起来 please,1
Urgently 我不能站起来 as soon as possible,1
Urgently 我很痛,1
Urgently 我很痛 right now,1
Urgently 我很痛 immediately,1
Urgently 我很痛 please,1
Urgently 我很痛 as soon as possible,1
Urgently 我的腿很痛,1
Urgently 我的腿很痛 right now,1
Urgently 我的腿很痛 immediately,1
Urgently 我的腿很痛 please,1
Urgently 我的腿很痛 as soon as possible,1
Urgently 我的头很痛,1
Urgently 我的头很痛 right now,1
Urgently 我的头很痛 immediately,1
Urgently 我的头很痛 please,1
Urgently 我的头很痛 as soon as possible,1
Urgently 我头晕,1
Urgently 我头晕 right now,1
Urgently 我头晕 immediately,1
Urgently 我头晕 please,1
Urgently 我头晕 as soon as possible,1
Urgently 我很虚弱,1
Urgently 我很虚弱 right now,1
Urgently 我很虚弱 immediately,1
Urgently 我很虚弱 please,1
Urgently 我很虚弱 as soon as possible,1
Urgently 我快晕倒了,1
Urgently 我快晕倒了 right now,1
Urgently 我快晕倒了 immediately,1
Urgently 我快晕倒了 please,1
Urgently 我快晕倒了 as soon as possible,1
Urgently 我无法呼吸,1
Urgently 我无法呼吸 right now,1
Urgently 我无法呼吸 immediately,1
Urgently 我无法呼吸 please,1
Urgently 我无法呼吸 as soon as possible,1
Urgently 我流血了,1
Urgently 我流血了 right now,1
Urgently 我流血了 immediately,1
Urgently 我流血了 please,1
Urgently 我流血了 as soon as possible,1
Urgently 我需要紧急帮助,1
Urgently 我需要紧急帮助 right now,1
Urgently 我需要紧急帮助 immediately,1
Urgently 我需要紧急帮助 please,1
Urgently 我需要紧急帮助 as soon as possible,1
Urgently 请帮助我,1
Urgently 请帮助我 right now,1
Urgently 请帮助我 immediately,1
Urgently 请帮助我 please,1
Urgently 请帮助我 as soon as possible,1
Urgently 我觉得我要死了,1
Urgently 我觉得我要死了 right now,1
Urgently 我觉得我要死了 immediately,1
Urgently 我觉得我要死了 please,1
Urgently 我觉得我要死了 as soon as possible,1
Urgently 我的胸口很痛,1
Urgently 我的胸口很痛 right now,1
Urgently 我的胸口很痛 immediately,1
Urgently 我的胸口很痛 please,1
Urgently 我的胸口很痛 as soon as possible,1
Urgently 我失去意识了,1
Urgently 我失去意识了 right now,1
Urgently 我失去意识了 immediately,1
Urgently 我失去意识了 please,1
Urgently 我失去意识了 as soon as possible,1
Urgently 我感觉很糟糕,1
Urgently 我感觉很糟糕 right now,1
Urgently 我感觉很糟糕 immediately,1
Urgently 我感觉很糟糕 please,1
Urgently 我感觉很糟糕 as soon as possible,1
Quickly Help me,1
Quickly Help me right now,1
Quickly Help me immediately,1
Quickly Help me please,1
Quickly Help me as soon as possible,1
Quickly I need help,1
Quickly I need help right now,1
Quickly I need help immediately,1
Quickly I need help please,1
Quickly I need help as soon as possible,1
Quickly Emergency,1
Quickly Emergency right now,1
Quickly Emergency immediately,1
Quickly Emergency please,1
Quickly Emergency as soon as possible,1
Quickly Call ambulance,1
Quickly Call ambulance right now,1
Quickly Call ambulance immediately,1
Quickly Call ambulance please,1
Quickly Call ambulance as soon as possible,1
Quickly Call for help,1
Quickly Call for help right now,1
Quickly Call for help immediately,1
Quickly Call for help please,1
Quickly Call for help as soon as possible,1
Quickly I fell down,1
Quickly I fell down right now,1
Quickly I fell down immediately,1
Quickly I fell down please,1
Quickly I fell down as soon as possible,1
Quickly I am injured,1
Quickly I am injured right now,1
Quickly I am injured immediately,1
Quickly I am injured please,1
Quickly I am injured as soon as possible,1
Quickly I cannot move,1
Quickly I cannot move right now,1
Quickly I cannot move immediately,1
Quickly I cannot move please,1
Quickly I cannot move as soon as possible,1
Quickly I can't walk,1
Quickly I can't walk right now,1
Quickly I can't walk immediately,1
Quickly I can't walk please,1
Quickly I can't walk as soon as possible,1
Quickly I can't stand,1
Quickly I can't stand right now,1
Quickly I can't stand immediately,1
Quickly I can't stand please,1
Quickly I can't stand as soon as possible,1
Quickly I am in pain,1
Quickly I am in pain right now,1
Quickly I am in pain immediately,1
Quickly I am in pain please,1
Quickly I am in pain as soon as possible,1
Quickly My leg hurts,1
Quickly My leg hurts right now,1
Quickly My leg hurts immediately,1
Quickly My leg hurts please,1
Quickly My leg hurts as soon as possible,1
Quickly My head hurts,1
Quickly My head hurts right now,1
Quickly My head hurts immediately,1
Quickly My head hurts please,1
Quickly My head hurts as soon as possible,1
Quickly I feel dizzy,1
Quickly I feel dizzy right now,1
Quickly I feel dizzy immediately,1
Quickly I feel dizzy please,1
Quickly I feel dizzy as soon as possible,1
Quickly I feel weak,1
Quickly I feel weak right now,1
Quickly I feel weak immediately,1
Quickly I feel weak please,1
Quickly I feel weak as soon as possible,1
Quickly I might faint,1
Quickly I might faint right now,1
Quickly I might faint immediately,1
Quickly I might faint please,1
Quickly I might faint as soon as possible,1
Quickly I cannot breathe,1
Quickly I cannot breathe right now,1
Quickly I cannot breathe immediately,1
Quickly I cannot breathe please,1
Quickly I cannot breathe as soon as possible,1
Quickly I can't breathe,1
Quickly I can't breathe right now,1
Quickly I can't breathe immediately,1
Quickly I can't breathe please,1
Quickly I can't breathe as soon as possible,1
Quickly I am bleeding,1
Quickly I am bleeding right now,1
Quickly I am bleeding immediately,1
Quickly I am bleeding please,1
Quickly I am bleeding as soon as possible,1
Quickly I need urgent help,1
Quickly I need urgent help right now,1
Quickly I need urgent help immediately,1
Quickly I need urgent help please,1
Quickly I need urgent help as soon as possible,1
Quickly I need immediate help,1
Quickly I need immediate help right now,1
Quickly I need immediate help immediately,1
Quickly I need immediate help please,1
Quickly I need immediate help as soon as possible,1
Quickly I hit my head,1
Quickly I hit my head right now,1
Quickly I hit my head immediately,1
Quickly I hit my head please,1
Quickly I hit my head as soon as possible,1
Quickly I think I am dying,1
Quickly I think I am dying right now,1
Quickly I think I am dying immediately,1
Quickly I think I am dying please,1
Quickly I think I am dying as soon as possible,1
Quickly I feel like I am dying,1
Quickly I feel like I am dying right now,1
Quickly I feel like I am dying immediately,1
Quickly I feel like I am dying please,1
Quickly I feel like I am dying as soon as possible,1
Quickly Please help me,1
Quickly Please help me right now,1
Quickly Please help me immediately,1
Quickly Please help me please,1
Quickly Please help me as soon as possible,1
Quickly Send help,1
Quickly Send help right now,1
Quickly Send help immediately,1
Quickly Send help please,1
Quickly Send help as soon as possible,1
Quickly Call somebody,1
Quickly Call somebody right now,1
Quickly Call somebody immediately,1
Quickly Call somebody please,1
Quickly Call somebody as soon as possible,1
Quickly I lost consciousness,1
Quickly I lost consciousness right now,1
Quickly I lost consciousness immediately,1
Quickly I lost consciousness please,1
Quickly I lost consciousness as soon as possible,1
Quickly I feel terrible,1
Quickly I feel terrible right now,1
Quickly I feel terrible immediately,1
Quickly I feel terrible please,1
Quickly I feel terrible as soon as possible,1
Quickly My chest hurts,1
Quickly My chest hurts right now,1
Quickly My chest hurts immediately,1
Quickly My chest hurts please,1
Quickly My chest hurts as soon as possible,1
Quickly Tolong saya,1
Quickly Tolong saya right now,1
Quickly Tolong saya immediately,1
Quickly Tolong saya please,1
Quickly Tolong saya as soon as possible,1
Quickly Saya perlukan bantuan,1
Quickly Saya perlukan bantuan right now,1
Quickly Saya perlukan bantuan immediately,1
Quickly Saya perlukan bantuan please,1
Quickly Saya perlukan bantuan as soon as possible,1
Quickly Kecemasan,1
Quickly Kecemasan right now,1
Quickly Kecemasan immediately,1
Quickly Kecemasan please,1
Quickly Kecemasan as soon as possible,1
Quickly Panggil ambulans,1
Quickly Panggil ambulans right now,1
Quickly Panggil ambulans immediately,1
Quickly Panggil ambulans please,1
Quickly Panggil ambulans as soon as possible,1
Quickly Saya jatuh,1
Quickly Saya jatuh right now,1
Quickly Saya jatuh immediately,1
Quickly Saya jatuh please,1
Quickly Saya jatuh as soon as possible,1
Quickly Saya cedera,1
Quickly Saya cedera right now,1
Quickly Saya cedera immediately,1
Quickly Saya cedera please,1
Quickly Saya cedera as soon as possible,1
Quickly Saya tidak boleh bergerak,1
Quickly Saya tidak boleh bergerak right now,1
Quickly Saya tidak boleh bergerak immediately,1
Quickly Saya tidak boleh bergerak please,1
Quickly Saya tidak boleh bergerak as soon as possible,1
Quickly Saya tidak boleh berjalan,1
Quickly Saya tidak boleh berjalan right now,1
Quickly Saya tidak boleh berjalan immediately,1
Quickly Saya tidak boleh berjalan please,1
Quickly Saya tidak boleh berjalan as soon as possible,1
Quickly Saya tidak boleh berdiri,1
Quickly Saya tidak boleh berdiri right now,1
Quickly Saya tidak boleh berdiri immediately,1
Quickly Saya tidak boleh berdiri please,1
Quickly Saya tidak boleh berdiri as soon as possible,1
Quickly Saya sakit,1
Quickly Saya sakit right now,1
Quickly Saya sakit immediately,1
Quickly Saya sakit please,1
Quickly Saya sakit as soon as possible,1
Quickly Kaki saya sakit,1
Quickly Kaki saya sakit right now,1
Quickly Kaki saya sakit immediately,1
Quickly Kaki saya sakit please,1
Quickly Kaki saya sakit as soon as possible,1
Quickly Kepala saya sakit,1
Quickly Kepala saya sakit right now,1
Quickly Kepala saya sakit immediately,1
Quickly Kepala saya sakit please,1
Quickly Kepala saya sakit as soon as possible,1
Quickly Saya pening,1
Quickly Saya pening right now,1
Quickly Saya pening immediately,1
Quickly Saya pening please,1
Quickly Saya pening as soon as possible,1
Quickly Saya rasa lemah,1
Quickly Saya rasa lemah right now,1
Quickly Saya rasa lemah immediately,1
Quickly Saya rasa lemah please,1
Quickly Saya rasa lemah as soon as possible,1
Quickly Saya mungkin pengsan,1
Quickly Saya mungkin pengsan right now,1
Quickly Saya mungkin pengsan immediately,1
Quickly Saya mungkin pengsan please,1
Quickly Saya mungkin pengsan as soon as possible,1
Quickly Saya tidak boleh bernafas,1
Quickly Saya tidak boleh bernafas right now,1
Quickly Saya tidak boleh bernafas immediately,1
Quickly Saya tidak boleh bernafas please,1
Quickly Saya tidak boleh bernafas as soon as possible,1
Quickly Saya berdarah,1
Quickly Saya berdarah right now,1
Quickly Saya berdarah immediately,1
Quickly Saya berdarah please,1
Quickly Saya berdarah as soon as possible,1
Quickly Saya perlukan bantuan segera,1
Quickly Saya perlukan bantuan segera right now,1
Quickly Saya perlukan bantuan segera immediately,1
Quickly Saya perlukan bantuan segera please,1
Quickly Saya perlukan bantuan segera as soon as possible,1
Quickly Tolong bantu saya,1
Quickly Tolong bantu saya right now,1
Quickly Tolong bantu saya immediately,1
Quickly Tolong bantu saya please,1
Quickly Tolong bantu saya as soon as possible,1
Quickly Saya rasa seperti mahu mati,1
Quickly Saya rasa seperti mahu mati right now,1
Quickly Saya rasa seperti mahu mati immediately,1
Quickly Saya rasa seperti mahu mati please,1
Quickly Saya rasa seperti mahu mati as soon as possible,1
Quickly Dada saya sakit,1
Quickly Dada saya sakit right now,1
Quickly Dada saya sakit immediately,1
Quickly Dada saya sakit please,1
Quickly Dada saya sakit as soon as possible,1
Quickly Saya tidak sihat,1
Quickly Saya tidak sihat right now,1
Quickly Saya tidak sihat immediately,1
Quickly Saya tidak sihat please,1
Quickly Saya tidak sihat as soon as possible,1
Quickly 救命,1
Quickly 救命 right now,1
Quickly 救命 immediately,1
Quickly 救命 please,1
Quickly 救命 as soon as possible,1
Quickly 帮帮我,1
Quickly 帮帮我 right now,1
Quickly 帮帮我 immediately,1
Quickly 帮帮我 please,1
Quickly 帮帮我 as soon as possible,1
Quickly 紧急情况,1
Quickly 紧急情况 right now,1
Quickly 紧急情况 immediately,1
Quickly 紧急情况 please,1
Quickly 紧急情况 as soon as possible,1
Quickly 叫救护车,1
Quickly 叫救护车 right now,1
Quickly 叫救护车 immediately,1
Quickly 叫救护车 please,1
Quickly 叫救护车 as soon as possible,1
Quickly 我跌倒了,1
Quickly 我跌倒了 right now,1
Quickly 我跌倒了 immediately,1
Quickly 我跌倒了 please,1
Quickly 我跌倒了 as soon as possible,1
Quickly 我受伤了,1
Quickly 我受伤了 right now,1
Quickly 我受伤了 immediately,1
Quickly 我受伤了 please,1
Quickly 我受伤了 as soon as possible,1
Quickly 我不能动,1
Quickly 我不能动 right now,1
Quickly 我不能动 immediately,1
Quickly 我不能动 please,1
Quickly 我不能动 as soon as possible,1
Quickly 我不能走路,1
Quickly 我不能走路 right now,1
Quickly 我不能走路 immediately,1
Quickly 我不能走路 please,1
Quickly 我不能走路 as soon as possible,1
Quickly 我不能站起来,1
Quickly 我不能站起来 right now,1
Quickly 我不能站起来 immediately,1
Quickly 我不能站起来 please,1
Quickly 我不能站起来 as soon as possible,1
Quickly 我很痛,1
Quickly 我很痛 right now,1
Quickly 我很痛 immediately,1
Quickly 我很痛 please,1
Quickly 我很痛 as soon as possible,1
Quickly 我的腿很痛,1
Quickly 我的腿很痛 right now,1
Quickly 我的腿很痛 immediately,1
Quickly 我的腿很痛 please,1
Quickly 我的腿很痛 as soon as possible,1
Quickly 我的头很痛,1
Quickly 我的头很痛 right now,1
Quickly 我的头很痛 immediately,1
Quickly 我的头很痛 please,1
Quickly 我的头很痛 as soon as possible,1
Quickly 我头晕,1
Quickly 我头晕 right now,1
Quickly 我头晕 immediately,1
Quickly 我头晕 please,1
Quickly 我头晕 as soon as possible,1
Quickly 我很虚弱,1
Quickly 我很虚弱 right now,1
Quickly 我很虚弱 immediately,1
Quickly 我很虚弱 please,1
Quickly 我很虚弱 as soon as possible,1
Quickly 我快晕倒了,1
Quickly 我快晕倒了 right now,1
Quickly 我快晕倒了 immediately,1
Quickly 我快晕倒了 please,1
Quickly 我快晕倒了 as soon as possible,1
Quickly 我无法呼吸,1
Quickly 我无法呼吸 right now,1
Quickly 我无法呼吸 immediately,1
Quickly 我无法呼吸 please,1
Quickly 我无法呼吸 as soon as possible,1
Quickly 我流血了,1
Quickly 我流血了 right now,1
Quickly 我流血了 immediately,1
Quickly 我流血了 please,1
Quickly 我流血了 as soon as possible,1
Quickly 我需要紧急帮助,1
Quickly 我需要紧急帮助 right now,1
Quickly 我需要紧急帮助 immediately,1
Quickly 我需要紧急帮助 please,1
Quickly 我需要紧急帮助 as soon as possible,1
Quickly 请帮助我,1
Quickly 请帮助我 right now,1
Quickly 请帮助我 immediately,1
Quickly 请帮助我 please,1
Quickly 请帮助我 as soon as possible,1
Quickly 我觉得我要死了,1
Quickly 我觉得我要死了 right now,1
Quickly 我觉得我要死了 immediately,1
Quickly 我觉得我要死了 please,1
Quickly 我觉得我要死了 as soon as possible,1
Quickly 我的胸口很痛,1
Quickly 我的胸口很痛 right now,1
